X,Y,Z,dip,azimuth,polarity,geometry,Id,Unidad,formation,name
524014.42,2111825.08,24.09,2.14,90.0,1.0,POINT (524014.42 2111825.08),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,S_10
523604.26,2111825.08,2295.25,0.61,90.0,1.0,POINT (523604.26 2111825.08),0.0,Cuaternario-Alv,Quaternary_alluvial,S_10
526753.31,2111825.08,2058.05,8.75,270.0,1.0,POINT (526753.31 2111825.08),0.0,Cuaternario-Piro2,Quaternary_Pyro2,S_10
521923.33,2116825.08,1937.89,2.33,270.0,1.0,POINT (521923.33 2116825.08),0.0,Cuaternario-Volcanico,Quaternary_volcanic,S_9
520963.26,2116825.08,-1800.0,0.0,270.0,1.0,POINT (520963.26 2116825.08),0.0,Cretacico-Calizas,Cretaceous_limestone,S_9
521971.95,2116825.08,2352.72,27.16,90.0,1.0,POINT (521971.95 2116825.08),0.0,Cuaternario-Alv,Quaternary_alluvial,S_9
522972.9,2116825.08,2002.64,4.18,270.0,1.0,POINT (522972.9 2116825.08),0.0,Cuaternario-Volcanico,Quaternary_volcanic,S_9
523353.67,2116825.08,1795.18,6.61,270.0,1.0,POINT (523353.67 2116825.08),0.0,Cuaternario-Piro2,Quaternary_Pyro2,S_9
523354.22,2116825.08,2241.71,0.25,270.0,1.0,POINT (523354.22 2116825.08),0.0,Cuaternario-Alv,Quaternary_alluvial,S_9
525093.61,2116825.08,14.19,0.2,90.0,1.0,POINT (525093.61 2116825.08),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,S_9
529860.88,2113828.07,2435.2,10.3,180.0,1.0,POINT (529860.88 2113828.07),0.0,,Quaternary_Pyro2,V_5
529860.88,2113982.85,2510.61,41.42,180.0,1.0,POINT (529860.88 2113982.85),0.0,,Quaternary_Pyro2,V_5
529860.88,2114058.0,2661.91,85.22,180.0,1.0,POINT (529860.88 2114058),0.0,,Quaternary_Pyro2,V_5
529860.88,2114325.08,-2.66,0.0,180.0,1.0,POINT (529860.88 2114325.08),0.0,,Paleogene_Volcanic,V_5
529860.88,2114325.08,-1750.0,1.15,360.0,1.0,POINT (529860.88 2114325.08),0.0,,Cretaceous_limestone,V_5
529860.88,2114325.08,1071.95,0.0,180.0,1.0,POINT (529860.88 2114325.08),0.0,,Neogene_Volcanic,V_5
536469.01,2116825.08,-26.01,0.2,90.0,1.0,POINT (536469.01 2116825.08),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,S_9
536972.57,2116825.08,1120.53,0.39,270.0,1.0,POINT (536972.57 2116825.08),0.0,Neogeno-Volcanico,Neogene_Volcanic,S_9
529860.88,2118276.27,-1712.89,3.44,180.0,1.0,POINT (529860.88 2118276.27),0.0,,Cretaceous_limestone,V_5
492402.54,2106588.82,2429.2,0.0,14.1,1.0,POINT (492402.54 2106588.82),0.0,Cuaternario-Volcanico,Quaternary_volcanic,S_14
492450.06,2106777.98,-1300.0,0.0,14.1,1.0,POINT (492450.06 2106777.98),0.0,Cretacico-Calizas,Cretaceous_limestone,S_14
492457.02,2106805.65,1949.64,0.0,14.1,1.0,POINT (492457.02 2106805.65),0.0,Neogeno-Volcanico,Neogene_Volcanic,S_14
488565.55,2111825.08,1895.7,0.0,90.0,1.0,POINT (488565.55 2111825.08),0.0,Neogeno-Piro,Neogene_pyro,S_10
491016.53,2111825.08,2276.7,0.0,90.0,1.0,POINT (491016.53 2111825.08),0.0,Cuaternario-Volcanico,Quaternary_volcanic,S_10
491058.49,2116825.08,-579.22,0.0,270.0,1.0,POINT (491058.49 2116825.08),0.0,Neogeno-Volcanico,Neogene_Volcanic,S_9
491058.49,2116825.08,-1300.0,0.0,270.0,1.0,POINT (491058.49 2116825.08),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,S_9
490462.06,2106825.08,2429.2,0.0,270.0,1.0,POINT (490462.06 2106825.08),0.0,Cuaternario-Volcanico,Quaternary_volcanic,S_11
490587.09,2106825.08,1515.28,0.0,270.0,1.0,POINT (490587.09 2106825.08),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,S_11
490550.21,2106825.08,1949.64,0.0,270.0,1.0,POINT (490550.21 2106825.08),0.0,Neogeno-Volcanico,Neogene_Volcanic,S_11
492634.12,2107510.55,1515.28,0.0,14.1,1.0,POINT (492634.12 2107510.55),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,S_14
492754.07,2107987.98,2429.2,0.0,14.1,1.0,POINT (492754.07 2107987.98),0.0,Cuaternario-Volcanico,Quaternary_volcanic,S_14
493046.45,2109151.73,1949.64,0.0,14.1,1.0,POINT (493046.45 2109151.73),0.0,Neogeno-Volcanico,Neogene_Volcanic,S_14
493116.4,2109430.15,2429.2,0.0,14.1,1.0,POINT (493116.4 2109430.15),0.0,Cuaternario-Volcanico,Quaternary_volcanic,S_14
502912.87,2106825.08,1949.64,0.0,270.0,1.0,POINT (502912.87 2106825.08),0.0,Neogeno-Volcanico,Neogene_Volcanic,S_11
502912.87,2106825.08,1515.28,0.0,270.0,1.0,POINT (502912.87 2106825.08),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,S_11
502912.87,2106825.08,2429.2,0.0,270.0,1.0,POINT (502912.87 2106825.08),0.0,Cuaternario-Volcanico,Quaternary_volcanic,S_11
500544.85,2106825.08,1515.28,0.0,270.0,1.0,POINT (500544.85 2106825.08),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,S_11
500544.85,2106825.08,-1000.0,0.0,270.0,1.0,POINT (500544.85 2106825.08),0.0,Cretacico-Calizas,Cretaceous_limestone,S_11
500544.85,2106825.08,2429.2,0.0,270.0,1.0,POINT (500544.85 2106825.08),0.0,Cuaternario-Volcanico,Quaternary_volcanic,S_11
500544.85,2106825.08,1949.64,0.0,270.0,1.0,POINT (500544.85 2106825.08),0.0,Neogeno-Volcanico,Neogene_Volcanic,S_11
504334.51,2106825.08,2372.33,2.5,90.0,1.0,POINT (504334.51 2106825.08),0.0,Cuaternario-Volcanico,Quaternary_volcanic,S_11
499148.62,2111825.08,1895.7,0.0,270.0,1.0,POINT (499148.62 2111825.08),0.0,Neogeno-Piro,Neogene_pyro,S_10
503237.09,2111825.08,2276.7,0.0,270.0,1.0,POINT (503237.09 2111825.08),0.0,Cuaternario-Volcanico,Quaternary_volcanic,S_10
506445.95,2106825.08,2280.23,2.5,90.0,1.0,POINT (506445.95 2106825.08),0.0,Cuaternario-Volcanico,Quaternary_volcanic,S_11
517756.31,2106825.08,1626.14,0.0,270.0,1.0,POINT (517756.31 2106825.08),0.0,Cuaternario-Piro2,Quaternary_Pyro2,S_11
514224.81,2106825.08,1856.58,3.94,90.0,1.0,POINT (514224.81 2106825.08),0.0,Cuaternario-Volcanico,Quaternary_volcanic,S_11
511888.69,2106825.08,1479.66,3.04,90.0,1.0,POINT (511888.69 2106825.08),0.0,Neogeno-Volcanico,Neogene_Volcanic,S_11
511888.69,2106825.08,772.41,4.79,90.0,1.0,POINT (511888.69 2106825.08),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,S_11
518696.76,2106825.08,1785.78,8.09,270.0,1.0,POINT (518696.76 2106825.08),0.0,Cuaternario-Volcanico,Quaternary_volcanic,S_11
509064.71,2106825.08,2166.0,2.5,90.0,1.0,POINT (509064.71 2106825.08),0.0,Cuaternario-Volcanico,Quaternary_volcanic,S_11
506957.8,2111825.08,505.97,0.0,270.0,1.0,POINT (506957.8 2111825.08),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,S_10
505384.1,2111825.08,2276.7,0.0,270.0,1.0,POINT (505384.1 2111825.08),0.0,Cuaternario-Volcanico,Quaternary_volcanic,S_10
517367.59,2111825.08,272.51,2.14,90.0,1.0,POINT (517367.59 2111825.08),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,S_10
495378.37,2106825.08,2429.2,0.0,270.0,1.0,POINT (495378.37 2106825.08),0.0,Cuaternario-Volcanico,Quaternary_volcanic,S_11
495378.37,2106825.08,1949.64,0.0,270.0,1.0,POINT (495378.37 2106825.08),0.0,Neogeno-Volcanico,Neogene_Volcanic,S_11
495378.37,2106825.08,1515.28,0.0,270.0,1.0,POINT (495378.37 2106825.08),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,S_11
493626.82,2111461.71,1228.95,0.0,14.1,1.0,POINT (493626.82 2111461.71),0.0,Neogeno-Volcanico,Neogene_Volcanic,S_14
493642.94,2111525.86,505.97,0.0,14.1,1.0,POINT (493642.94 2111525.86),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,S_14
497481.36,2111825.08,2276.7,0.0,270.0,1.0,POINT (497481.36 2111825.08),0.0,Cuaternario-Volcanico,Quaternary_volcanic,S_10
495192.99,2111825.08,2276.7,0.0,270.0,1.0,POINT (495192.99 2111825.08),0.0,Cuaternario-Volcanico,Quaternary_volcanic,S_10
496006.48,2111825.08,1895.7,0.0,270.0,1.0,POINT (496006.48 2111825.08),0.0,Neogeno-Piro,Neogene_pyro,S_10
496006.48,2111825.08,505.97,0.0,270.0,1.0,POINT (496006.48 2111825.08),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,S_10
493887.21,2112498.1,2276.7,0.0,14.1,1.0,POINT (493887.21 2112498.1),0.0,Cuaternario-Volcanico,Quaternary_volcanic,S_14
493493.23,2110930.0,2429.2,0.0,14.1,1.0,POINT (493493.23 2110930),0.0,Cuaternario-Volcanico,Quaternary_volcanic,S_14
493493.54,2110931.22,1949.64,0.0,14.1,1.0,POINT (493493.54 2110931.22),0.0,Neogeno-Volcanico,Neogene_Volcanic,S_14
493494.51,2110935.08,1515.28,0.0,14.1,1.0,POINT (493494.51 2110935.08),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,S_14
493535.81,2111099.47,3130.11,86.0,0.17,1.0,POINT (493535.81 2111099.47),0.0,F13,F13,S_14
493608.53,2111388.92,2276.7,0.0,14.1,1.0,POINT (493608.53 2111388.92),0.0,Cuaternario-Volcanico,Quaternary_volcanic,S_14
493614.3,2111411.89,1895.7,0.0,14.1,1.0,POINT (493614.3 2111411.89),0.0,Neogeno-Piro,Neogene_pyro,S_14
493519.54,2111825.08,1228.95,0.0,270.0,1.0,POINT (493519.54 2111825.08),0.0,Neogeno_Volcanico,Neogene_Volcanic,S_10
500660.62,2111825.08,1895.7,0.0,270.0,1.0,POINT (500660.62 2111825.08),0.0,Neogeno-Piro,Neogene_pyro,S_10
501097.31,2111825.08,2086.2,32.2,90.0,1.0,POINT (501097.31 2111825.08),0.0,Cuaternario-Piro2,Quaternary_Pyro2,S_10
500544.85,2111825.08,-1700.0,0.0,270.0,1.0,POINT (500544.85 2111825.08),0.0,Cretacico-Calizas,Cretaceous_limestone,S_10
499128.72,2111825.08,1228.95,0.0,270.0,1.0,POINT (499128.72 2111825.08),0.0,Neogeno_Volcanico,Neogene_Volcanic,S_10
502609.09,2111825.08,1895.7,0.0,270.0,1.0,POINT (502609.09 2111825.08),0.0,Cuaternario-Piro2,Quaternary_Pyro2,S_10
500544.85,2111825.08,505.97,0.0,270.0,1.0,POINT (500544.85 2111825.08),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,S_10
500544.85,2111825.08,2276.7,0.0,270.0,1.0,POINT (500544.85 2111825.08),0.0,Cuaternario-Volcanico,Quaternary_volcanic,S_10
501911.55,2111825.08,1895.7,0.0,270.0,1.0,POINT (501911.55 2111825.08),0.0,Cuaternario-Piro2,Quaternary_Pyro2,S_10
501352.75,2111825.08,1899.84,6.96,270.0,1.0,POINT (501352.75 2111825.08),0.0,Neogeno-Piro,Neogene_pyro,S_10
504212.91,2111825.08,2276.7,0.0,270.0,1.0,POINT (504212.91 2111825.08),0.0,Cuaternario-Volcanico,Quaternary_volcanic,S_10
493888.82,2112504.52,1895.7,0.0,14.1,1.0,POINT (493888.82 2112504.52),0.0,Neogeno-Piro,Neogene_pyro,S_14
493903.33,2112562.26,1228.95,0.0,14.1,1.0,POINT (493903.33 2112562.26),0.0,Neogeno-Volcanico,Neogene_Volcanic,S_14
493912.93,2112600.49,505.97,0.0,14.1,1.0,POINT (493912.93 2112600.49),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,S_14
493929.26,2112665.47,-1300.0,0.0,14.1,1.0,POINT (493929.26 2112665.47),0.0,Cretacico-Calizas,Cretaceous_limestone,S_14
494155.52,2113566.03,2276.7,0.0,14.1,1.0,POINT (494155.52 2113566.03),0.0,Cuaternario-Volcanico,Quaternary_volcanic,S_14
494156.95,2113571.71,1895.7,0.0,14.1,1.0,POINT (494156.95 2113571.71),0.0,Neogeno-Piro,Neogene_pyro,S_14
494168.71,2113618.54,1228.95,0.0,14.1,1.0,POINT (494168.71 2113618.54),0.0,Neogeno-Volcanico,Neogene_Volcanic,S_14
494172.8,2113634.83,505.97,0.0,14.1,1.0,POINT (494172.8 2113634.83),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,S_14
494192.58,2113713.53,3148.22,86.0,3.51,1.0,POINT (494192.58 2113713.53),0.0,F12,F12,S_14
494291.7,2114108.07,1439.89,0.0,14.1,1.0,POINT (494291.7 2114108.07),0.0,Cuaternario-Volcanico,Quaternary_volcanic,S_14
494302.59,2114151.39,-1300.0,0.0,14.1,1.0,POINT (494302.59 2114151.39),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,S_14
494311.68,2114187.57,-579.22,0.0,14.1,1.0,POINT (494311.68 2114187.57),0.0,Neogeno-Volcanico,Neogene_Volcanic,S_14
494854.36,2116347.55,-1300.0,0.0,14.1,1.0,POINT (494854.36 2116347.55),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,S_14
494859.76,2116369.05,1439.89,0.0,14.1,1.0,POINT (494859.76 2116369.05),0.0,Cuaternario-Volcanico,Quaternary_volcanic,S_14
494860.4,2116371.61,-579.22,0.0,14.1,1.0,POINT (494860.4 2116371.61),0.0,Neogeno-Volcanico,Neogene_Volcanic,S_14
494863.46,2116383.76,884.26,0.0,14.1,1.0,POINT (494863.46 2116383.76),0.0,,Neogene_pyro,S_14
496634.59,2116825.08,884.26,0.0,270.0,1.0,POINT (496634.59 2116825.08),0.0,Neogeno-Piro,Neogene_pyro,S_9
496634.59,2116825.08,1439.89,0.0,270.0,1.0,POINT (496634.59 2116825.08),0.0,Cuaternario-Volcanico,Quaternary_volcanic,S_9
496634.59,2116825.08,-579.22,0.0,270.0,1.0,POINT (496634.59 2116825.08),0.0,Neogeno-Volcanico,Neogene_Volcanic,S_9
496634.59,2116825.08,-1300.0,0.0,270.0,1.0,POINT (496634.59 2116825.08),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,S_9
501714.72,2116825.08,892.13,7.78,270.0,1.0,POINT (501714.72 2116825.08),0.0,Neogeno-Piro,Neogene_pyro,S_9
503091.48,2116825.08,-579.22,0.0,270.0,1.0,POINT (503091.48 2116825.08),0.0,Neogeno-Volcanico,Neogene_Volcanic,S_9
501297.81,2116825.08,1162.07,28.91,90.0,1.0,POINT (501297.81 2116825.08),0.0,Cuaternario-Piro2,Quaternary_Pyro2,S_9
503091.48,2116825.08,884.26,0.0,270.0,1.0,POINT (503091.48 2116825.08),0.0,Cuaternario-Piro2,Quaternary_Pyro2,S_9
503091.48,2116825.08,1439.89,0.0,270.0,1.0,POINT (503091.48 2116825.08),0.0,Cuaternario-Volcanico,Quaternary_volcanic,S_9
503091.48,2116825.08,-1300.0,0.0,270.0,1.0,POINT (503091.48 2116825.08),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,S_9
500544.85,2116825.08,-1800.0,0.0,270.0,1.0,POINT (500544.85 2116825.08),0.0,Cretacico-Calizas,Cretaceous_limestone,S_9
500544.85,2116825.08,-1300.0,0.0,270.0,1.0,POINT (500544.85 2116825.08),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,S_9
499538.06,2116825.08,1439.89,0.0,270.0,1.0,POINT (499538.06 2116825.08),0.0,Cuaternario-Volcanico,Quaternary_volcanic,S_9
500544.85,2116825.08,-579.22,0.0,270.0,1.0,POINT (500544.85 2116825.08),0.0,Neogeno-Volcanico,Neogene_Volcanic,S_9
499976.0,2116825.08,884.26,0.0,270.0,1.0,POINT (499976 2116825.08),0.0,Neogeno-Piro,Neogene_pyro,S_9
503735.37,2116825.08,898.19,2.3,270.0,1.0,POINT (503735.37 2116825.08),0.0,Cuaternario-Piro2,Quaternary_Pyro2,S_9
503959.85,2116825.08,1453.1,1.32,270.0,1.0,POINT (503959.85 2116825.08),0.0,Cuaternario-Volcanico,Quaternary_volcanic,S_9
